data,v_vento,t_med
2011-10-27,1.10,31.60
2011-10-28,3.12,33.52
2011-10-29,1.75,31.95
2011-10-30,1.72,29.62
2011-10-31,2.29,25.14
2011-11-01,,
2011-11-02,,
2011-11-03,,
2011-11-04,,
2011-11-05,,
2011-11-06,,
2011-11-07,,
2011-11-08,,
2011-11-09,,
2011-11-10,,
2011-11-11,,
2011-11-12,,
2011-11-13,,
2011-11-14,,
2011-11-15,,
2011-11-16,,
2011-11-17,,
2011-11-18,,
2011-11-19,,
2011-11-20,,
2011-11-21,,
2011-11-22,,
2011-11-23,,
2011-11-24,,
2011-11-25,,
2011-11-26,,
2011-11-27,,
2011-11-28,1.85,31.76
2011-11-29,1.20,29.51
2011-11-30,1.35,28.38
2011-12-01,2.05,25.61
2011-12-02,0.25,26.81
2011-12-03,0.71,29.46
2011-12-04,1.86,29.46
2011-12-05,2.01,28.90
2011-12-06,1.53,25.78
2011-12-07,0.80,26.41
2011-12-08,1.01,26.45
2011-12-09,1.00,25.29
2011-12-10,0.72,26.28
2011-12-11,0.95,27.65
2011-12-12,1.12,28.13
2011-12-13,1.11,26.46
2011-12-14,0.94,25.59
2011-12-15,0.69,27.61
2011-12-16,0.71,27.27
2011-12-17,1.12,27.47
2011-12-18,0.82,26.52
2011-12-19,1.10,26.98
2011-12-20,1.21,27.36
2011-12-21,1.41,25.80
2011-12-22,1.09,26.43
2011-12-23,2.00,27.39
2011-12-24,1.44,26.87
2011-12-25,1.12,26.64
2011-12-26,1.43,24.83
2011-12-27,0.69,24.69
2011-12-28,0.87,27.93
2011-12-29,0.88,26.78
2011-12-30,0.70,25.43
2011-12-31,1.12,25.76
2012-01-01,1.12,25.38
2012-01-02,0.82,27.21
2012-01-03,0.99,27.83
2012-01-04,0.51,28.17
2012-01-05,0.59,28.11
2012-01-06,0.69,29.29
2012-01-07,1.35,26.20
2012-01-08,1.91,26.77
2012-01-09,1.66,27.43
2012-01-10,2.21,26.26
2012-01-11,2.22,24.51
2012-01-12,1.87,24.32
2012-01-13,0.92,25.83
2012-01-14,1.46,26.32
2012-01-15,1.09,25.80
2012-01-16,1.09,26.86
2012-01-17,0.57,25.05
2012-01-18,1.21,26.01
2012-01-19,1.19,26.34
2012-01-20,1.90,26.42
2012-01-21,1.47,27.18
2012-01-22,0.97,26.08
2012-01-23,1.59,26.13
2012-01-24,0.84,25.97
2012-01-25,1.31,25.71
2012-01-26,0.55,25.04
2012-01-27,1.68,24.46
2012-01-28,1.02,25.92
2012-01-29,0.76,26.92
2012-01-30,0.82,27.58
2012-01-31,1.02,26.17
2012-02-01,0.82,26.44
2012-02-02,1.50,26.35
2012-02-03,1.40,27.96
2012-02-04,0.83,26.89
2012-02-05,0.54,26.68
2012-02-06,0.67,28.70
2012-02-07,0.68,28.48
2012-02-08,0.60,28.23
2012-02-09,1.39,27.46
2012-02-10,1.04,26.55
2012-02-11,0.70,25.99
2012-02-12,1.02,26.70
2012-02-13,1.15,26.58
2012-02-14,1.75,25.15
2012-02-15,2.55,26.02
2012-02-16,2.50,25.04
2012-02-17,0.62,26.31
2012-02-18,0.08,25.96
2012-02-19,0.18,24.72
2012-02-20,0.08,26.43
2012-02-21,0.43,27.05
2012-02-22,0.06,25.48
2012-02-23,0.33,25.83
2012-02-24,0.12,25.20
2012-02-25,0.29,26.92
2012-02-26,0.29,25.81
2012-02-27,0.70,25.25
2012-02-28,1.10,26.03
2012-02-29,1.60,25.06
2012-03-01,0.85,25.01
2012-03-02,0.74,26.94
2012-03-03,1.35,25.94
2012-03-04,1.01,25.87
2012-03-05,0.89,27.61
2012-03-06,1.25,25.77
2012-03-07,0.94,24.87
2012-03-08,0.84,26.40
2012-03-09,0.77,26.18
2012-03-10,1.16,26.35
2012-03-11,0.67,26.79
2012-03-12,0.62,27.48
2012-03-13,0.84,28.10
2012-03-14,1.12,27.40
2012-03-15,1.19,25.42
2012-03-16,0.73,26.13
2012-03-17,0.73,27.73
2012-03-18,1.23,25.36
2012-03-19,0.83,27.17
2012-03-20,1.05,26.21
2012-03-21,0.93,26.48
2012-03-22,1.17,26.66
2012-03-23,1.37,25.61
2012-03-24,0.66,25.86
2012-03-25,0.74,26.75
2012-03-26,0.77,26.40
2012-03-27,1.35,24.86
2012-03-28,2.15,23.80
2012-03-29,0.99,24.64
2012-03-30,1.33,25.34
2012-03-31,0.62,27.28
2012-04-01,0.53,27.34
2012-04-02,0.69,27.44
2012-04-03,1.12,26.05
2012-04-04,0.72,27.05
2012-04-05,0.69,28.48
2012-04-06,0.65,27.90
2012-04-07,0.60,27.75
2012-04-08,0.64,27.24
2012-04-09,0.76,26.58
2012-04-10,1.06,27.25
2012-04-11,0.62,27.73
2012-04-12,0.85,26.73
2012-04-13,0.55,26.45
2012-04-14,0.74,27.18
2012-04-15,1.05,25.69
2012-04-16,0.73,26.54
2012-04-17,0.95,26.51
2012-04-18,0.72,27.27
2012-04-19,0.46,27.99
2012-04-20,0.40,28.17
2012-04-21,1.35,26.55
2012-04-22,0.98,25.94
2012-04-23,0.68,26.48
2012-04-24,0.87,26.86
2012-04-25,0.85,26.97
2012-04-26,0.96,26.16
2012-04-27,0.38,25.74
2012-04-28,0.82,25.73
2012-04-29,1.23,24.95
2012-04-30,2.24,20.26
2012-05-01,1.08,20.23
2012-05-02,0.26,20.85
2012-05-03,0.30,22.73
2012-05-04,0.27,23.94
2012-05-05,0.40,23.77
2012-05-06,0.40,23.61
2012-05-07,0.23,23.98
2012-05-08,0.21,24.76
2012-05-09,0.45,25.33
2012-05-10,0.77,25.84
2012-05-11,0.68,27.01
2012-05-12,0.54,26.70
2012-05-13,1.35,23.42
2012-05-14,0.95,24.29
2012-05-15,0.82,24.48
2012-05-16,0.40,24.97
2012-05-17,0.78,24.55
2012-05-18,0.36,24.78
2012-05-19,0.91,24.85
2012-05-20,1.03,25.77
2012-05-21,0.97,25.02
2012-05-22,0.93,24.45
2012-05-23,0.77,25.29
2012-05-24,1.16,23.28
2012-05-25,0.31,23.74
2012-05-26,0.61,25.14
2012-05-27,0.67,26.64
2012-05-28,0.82,25.97
2012-05-29,0.82,25.80
2012-05-30,0.32,26.00
2012-05-31,0.44,26.30
2012-06-01,0.58,26.20
2012-06-02,0.39,26.13
2012-06-03,0.28,26.00
2012-06-04,1.13,25.06
2012-06-05,2.08,21.32
2012-06-06,0.76,19.12
2012-06-07,2.17,16.70
2012-06-08,1.19,17.46
2012-06-09,0.87,18.65
2012-06-10,0.52,21.76
2012-06-11,0.31,24.60
2012-06-12,0.50,25.18
2012-06-13,0.43,25.13
2012-06-14,0.50,24.39
2012-06-15,0.36,24.80
2012-06-16,0.30,24.89
2012-06-17,0.87,25.42
2012-06-18,0.80,24.76
2012-06-19,0.87,25.55
2012-06-20,0.90,25.39
2012-06-21,0.76,26.36
2012-06-22,0.99,24.63
2012-06-23,0.85,22.07
2012-06-24,0.33,22.16
2012-06-25,0.65,24.05
2012-06-26,0.59,22.99
2012-06-27,0.63,23.51
2012-06-28,0.85,23.35
2012-06-29,0.90,23.51
2012-06-30,0.70,22.84
2012-07-01,0.70,23.98
2012-07-02,0.63,24.48
2012-07-03,0.62,23.41
2012-07-04,0.97,22.28
2012-07-05,0.52,23.10
2012-07-06,0.58,24.36
2012-07-07,2.10,19.64
2012-07-08,1.65,17.21
2012-07-09,0.46,19.38
2012-07-10,0.38,22.88
2012-07-11,0.54,23.70
2012-07-12,0.94,23.50
2012-07-13,1.07,22.66
2012-07-14,0.56,23.28
2012-07-15,0.74,23.90
2012-07-16,2.11,21.39
2012-07-17,1.84,16.76
2012-07-18,1.47,17.10
2012-07-19,0.62,17.16
2012-07-20,0.30,18.61
2012-07-21,0.48,21.70
2012-07-22,0.46,24.32
2012-07-23,0.52,26.05
2012-07-24,0.46,25.81
2012-07-25,0.41,25.40
2012-07-26,0.60,24.93
2012-07-27,0.46,24.17
2012-07-28,1.24,24.89
2012-07-29,0.57,23.61
2012-07-30,1.36,23.36
2012-07-31,0.78,23.10
2012-08-01,0.83,23.73
2012-08-02,1.16,23.73
2012-08-03,1.38,23.94
2012-08-04,0.56,23.84
2012-08-05,1.02,24.72
2012-08-06,0.57,24.14
2012-08-07,0.82,24.67
2012-08-08,0.44,24.60
2012-08-09,0.65,25.29
2012-08-10,0.89,25.47
2012-08-11,1.22,24.90
2012-08-12,0.95,24.91
2012-08-13,1.50,26.26
2012-08-14,1.29,24.70
2012-08-15,1.30,25.66
2012-08-16,1.14,27.57
2012-08-17,1.26,26.78
2012-08-18,1.02,26.01
2012-08-19,0.95,26.47
2012-08-20,1.01,26.56
2012-08-21,1.03,25.79
2012-08-22,1.35,25.16
2012-08-23,1.14,25.93
