data,v_vento,t_med
2012-11-21,3.05,25.06
2012-11-22,2.24,24.21
2012-11-23,2.57,25.31
2012-11-24,1.61,23.58
2012-11-25,2.89,20.77
2012-11-26,1.39,20.33
2012-11-27,1.79,22.22
2012-11-28,2.71,23.94
2012-11-29,2.23,24.65
2012-11-30,3.34,24.26
2012-12-01,2.22,24.56
2012-12-02,1.74,23.78
2012-12-03,2.04,24.78
2012-12-04,2.20,25.62
2012-12-05,2.31,26.38
2012-12-06,2.02,27.58
2012-12-07,1.82,29.03
2012-12-08,2.79,26.44
2012-12-09,1.31,24.15
2012-12-10,2.28,25.75
2012-12-11,2.68,27.38
2012-12-12,2.07,26.08
2012-12-13,2.43,26.45
2012-12-14,2.26,22.54
2012-12-15,1.58,23.25
2012-12-16,1.78,994.87
2012-12-17,2.00,29.35
2012-12-18,2.32,26.71
2012-12-19,2.58,26.74
2012-12-20,2.15,26.59
2012-12-21,2.44,27.55
2012-12-22,3.64,23.57
2012-12-23,1.94,23.81
2012-12-24,2.21,26.04
2012-12-25,1.84,30.40
2012-12-26,2.44,31.32
2012-12-27,3.34,24.18
2012-12-28,1.52,24.49
2012-12-29,2.20,24.40
2012-12-30,2.64,22.77
2012-12-31,2.85,27.76
2013-01-01,1.88,25.41
2013-01-02,3.23,19.72
2013-01-03,1.81,20.95
2013-01-04,1.56,22.09
2013-01-05,2.47,24.80
2013-01-06,1.81,26.56
2013-01-07,1.64,27.23
2013-01-08,1.57,27.66
2013-01-09,2.36,25.89
2013-01-10,5.16,24.82
2013-01-11,4.00,23.47
2013-01-12,2.39,23.00
2013-01-13,1.78,22.60
2013-01-14,1.64,23.21
2013-01-15,1.84,24.18
2013-01-16,1.75,23.95
2013-01-17,1.80,24.12
2013-01-18,2.09,24.90
2013-01-19,2.18,23.98
2013-01-20,3.42,23.76
2013-01-21,3.61,23.97
2013-01-22,2.05,22.51
2013-01-23,2.31,23.16
2013-01-24,2.26,25.17
2013-01-25,2.02,27.78
2013-01-26,3.15,23.46
2013-01-27,1.97,22.12
2013-01-28,2.40,24.54
2013-01-29,2.22,24.95
2013-01-30,1.53,23.61
2013-01-31,2.42,24.78
2013-02-01,2.46,26.92
2013-02-02,1.80,27.82
2013-02-03,2.34,25.04
2013-02-04,2.91,23.00
2013-02-05,2.22,23.81
2013-02-06,2.64,24.47
2013-02-07,2.44,22.00
2013-02-08,1.30,22.42
2013-02-09,1.25,23.88
2013-02-10,1.10,24.00
2013-02-11,1.63,26.64
2013-02-12,1.49,27.10
2013-02-13,1.42,26.49
2013-02-14,1.78,27.11
2013-02-15,2.05,26.02
2013-02-16,1.51,26.24
2013-02-17,1.49,26.21
2013-02-18,1.99,27.81
2013-02-19,2.04,26.77
2013-02-20,2.23,26.59
2013-02-21,1.97,28.32
2013-02-22,2.80,24.77
2013-02-23,2.60,23.86
2013-02-24,2.10,25.25
2013-02-25,1.80,27.98
2013-02-26,1.86,24.70
2013-02-27,2.73,24.60
2013-02-28,2.27,24.42
2013-03-01,2.57,25.83
2013-03-02,2.26,25.56
2013-03-03,2.11,26.55
2013-03-04,2.33,27.76
2013-03-05,2.76,23.60
2013-03-06,1.94,22.54
2013-03-07,1.49,24.38
2013-03-08,1.99,26.58
2013-03-09,1.89,26.77
2013-03-10,2.42,27.98
2013-03-11,1.74,26.02
2013-03-12,1.70,26.84
2013-03-13,2.48,24.90
2013-03-14,3.32,20.91
2013-03-15,2.13,19.86
2013-03-16,2.48,23.62
2013-03-17,4.17,20.75
2013-03-18,1.88,20.11
2013-03-19,1.56,20.33
2013-03-20,1.01,21.44
2013-03-21,1.61,24.81
2013-03-22,2.22,25.02
2013-03-23,2.46,22.98
2013-03-24,2.02,20.80
2013-03-25,1.59,21.51
2013-03-26,1.30,23.48
2013-03-27,2.05,22.59
2013-03-28,2.92,22.61
2013-03-29,2.35,21.35
2013-03-30,1.56,20.56
2013-03-31,1.74,22.94
2013-04-01,1.57,24.48
2013-04-02,0.96,23.76
2013-04-03,1.52,23.71
2013-04-04,1.69,25.00
2013-04-05,1.93,27.15
2013-04-06,1.76,23.96
2013-04-07,1.63,23.19
2013-04-08,1.78,23.69
2013-04-09,1.75,23.08
2013-04-10,2.48,23.81
2013-04-11,1.99,23.85
2013-04-12,1.67,24.85
2013-04-13,2.20,21.75
2013-04-14,1.76,19.37
2013-04-15,1.70,20.53
2013-04-16,2.74,22.25
2013-04-17,1.51,21.21
2013-04-18,1.68,21.13
2013-04-19,1.48,21.57
2013-04-20,1.42,20.94
2013-04-21,1.91,20.98
2013-04-22,1.68,20.88
2013-04-23,1.76,20.06
2013-04-24,1.73,21.68
2013-04-25,1.83,21.91
2013-04-26,1.69,22.15
2013-04-27,1.38,21.60
2013-04-28,1.51,21.62
2013-04-29,1.49,22.42
2013-04-30,1.60,23.84
2013-05-01,1.53,23.41
2013-05-02,1.44,24.71
2013-05-03,1.54,23.85
2013-05-04,2.46,25.53
2013-05-05,2.36,21.28
2013-05-06,2.46,18.44
2013-05-07,2.50,20.10
2013-05-08,1.71,16.88
2013-05-09,1.67,17.61
2013-05-10,1.80,18.25
2013-05-11,1.63,20.85
2013-05-12,1.20,22.21
2013-05-13,1.16,22.51
2013-05-14,1.27,23.88
2013-05-15,1.26,24.19
2013-05-16,3.05,21.17
2013-05-17,2.22,15.51
2013-05-18,1.23,16.85
2013-05-19,0.95,19.04
2013-05-20,1.17,21.24
2013-05-21,1.62,21.50
2013-05-22,1.52,19.91
2013-05-23,1.39,18.88
2013-05-24,1.40,18.51
2013-05-25,1.51,18.79
2013-05-26,1.54,19.49
2013-05-27,1.27,19.17
2013-05-28,1.43,18.47
2013-05-29,1.71,22.61
2013-05-30,1.85,21.01
2013-05-31,1.67,18.10
2013-06-01,1.66,19.88
2013-06-02,1.52,20.63
2013-06-03,1.51,19.44
2013-06-04,1.29,19.03
2013-06-05,1.88,18.99
2013-06-06,1.61,19.96
2013-06-07,1.71,19.18
2013-06-08,1.53,20.48
2013-06-09,1.87,19.76
2013-06-10,1.32,20.20
2013-06-11,1.57,20.11
2013-06-12,1.00,20.21
2013-06-13,1.16,20.08
2013-06-14,1.50,19.78
2013-06-15,1.92,17.44
2013-06-16,0.96,17.41
2013-06-17,1.36,19.65
2013-06-18,1.18,19.76
2013-06-19,0.95,19.06
2013-06-20,2.16,17.78
2013-06-21,1.16,18.37
2013-06-22,2.63,19.63
2013-06-23,1.16,16.50
2013-06-24,1.45,16.97
2013-06-25,1.13,18.26
2013-06-26,1.43,19.64
2013-06-27,2.47,17.54
2013-06-28,1.02,18.54
2013-06-29,1.46,19.98
2013-06-30,2.32,17.47
2013-07-01,1.35,14.69
2013-07-02,1.44,15.75
2013-07-03,1.13,16.81
2013-07-04,1.20,18.95
2013-07-05,1.18,18.74
2013-07-06,1.35,19.11
2013-07-07,1.99,21.38
2013-07-08,3.29,16.02
2013-07-09,1.18,16.13
2013-07-10,1.38,18.54
2013-07-11,1.14,18.71
2013-07-12,1.55,19.04
2013-07-13,1.62,19.80
2013-07-14,1.39,20.28
2013-07-15,2.70,17.59
2013-07-16,1.67,16.55
2013-07-17,1.35,16.78
2013-07-18,2.02,21.74
2013-07-19,2.97,16.92
2013-07-20,1.04,16.06
2013-07-21,2.56,17.21
2013-07-22,2.92,13.30
2013-07-23,2.06,9.65
2013-07-24,1.34,9.30
2013-07-25,1.72,12.03
2013-07-26,2.61,15.01
2013-07-27,1.30,15.56
2013-07-28,1.37,14.77
2013-07-29,1.27,15.11
2013-07-30,1.27,14.94
2013-07-31,1.25,15.12
2013-08-01,1.27,18.41
2013-08-02,2.15,23.70
2013-08-03,2.63,21.93
2013-08-04,2.08,17.87
2013-08-05,1.68,16.95
2013-08-06,2.01,18.45
2013-08-07,2.03,18.98
2013-08-08,1.08,18.66
2013-08-09,2.47,17.72
2013-08-10,1.12,16.65
2013-08-11,3.33,15.78
2013-08-12,1.66,14.73
2013-08-13,2.44,15.99
2013-08-14,2.88,13.26
2013-08-15,2.70,14.06
2013-08-16,1.73,15.09
2013-08-17,2.71,14.97
2013-08-18,2.96,16.76
2013-08-19,1.63,17.63
2013-08-20,1.25,18.34
2013-08-21,1.42,18.95
2013-08-22,1.13,20.91
2013-08-23,3.29,18.59
2013-08-24,1.75,15.52
2013-08-25,0.74,17.41
2013-08-26,1.53,15.68
2013-08-27,1.92,14.85
2013-08-28,1.81,13.32
2013-08-29,1.28,14.16
2013-08-30,1.39,15.46
2013-08-31,1.21,15.91
2013-09-01,1.54,17.55
2013-09-02,1.81,21.31
2013-09-03,1.56,20.13
2013-09-04,2.97,15.53
2013-09-05,1.41,16.17
2013-09-06,1.21,18.14
2013-09-07,1.86,19.24
2013-09-08,1.68,19.79
2013-09-09,1.50,19.24
2013-09-10,1.41,18.30
2013-09-11,1.49,20.18
2013-09-12,1.71,21.16
2013-09-13,1.76,21.83
2013-09-14,1.86,23.28
2013-09-15,1.86,24.71
2013-09-16,2.49,21.02
2013-09-17,1.96,19.68
2013-09-18,2.06,15.93
2013-09-19,1.74,15.11
2013-09-20,1.33,16.91
2013-09-21,2.59,19.62
2013-09-22,1.94,17.68
2013-09-23,1.33,18.80
2013-09-24,1.24,18.60
2013-09-25,3.43,17.05
2013-09-26,2.45,17.20
2013-09-27,2.21,16.49
2013-09-28,1.96,17.46
2013-09-29,1.28,17.48
2013-09-30,1.38,18.90
2013-10-01,1.75,19.40
2013-10-02,1.44,18.85
2013-10-03,1.34,19.22
2013-10-04,1.43,21.38
2013-10-05,2.39,20.37
2013-10-06,2.59,18.87
2013-10-07,3.06,17.64
2013-10-08,1.87,16.62
2013-10-09,2.43,18.81
2013-10-10,2.72,19.90
2013-10-11,,
2013-10-12,,
2013-10-13,,
2013-10-14,3.28,25.16
2013-10-15,2.54,23.02
2013-10-16,2.15,20.42
2013-10-17,1.54,19.64
2013-10-18,2.16,20.98
2013-10-19,2.03,22.06
2013-10-20,2.12,22.77
2013-10-21,2.30,25.81
2013-10-22,3.04,21.37
2013-10-23,2.13,22.51
2013-10-24,2.26,23.30
2013-10-25,3.05,20.04
2013-10-26,1.54,20.52
2013-10-27,2.49,22.46
2013-10-28,2.43,19.82
2013-10-29,2.09,18.93
2013-10-30,2.68,20.73
2013-10-31,3.62,21.60
2013-11-01,4.73,22.58
2013-11-02,2.68,22.07
2013-11-03,1.95,23.18
2013-11-04,2.84,20.28
2013-11-05,3.41,20.31
2013-11-06,2.52,19.20
2013-11-07,2.29,19.05
2013-11-08,2.03,21.73
2013-11-09,2.13,23.27
2013-11-10,1.98,23.33
2013-11-11,1.47,24.96
2013-11-12,2.64,28.65
2013-11-13,2.20,24.50
2013-11-14,2.73,22.74
2013-11-15,2.55,22.36
2013-11-16,2.78,22.47
2013-11-17,2.40,20.07
2013-11-18,1.63,21.02
2013-11-19,1.81,23.61
2013-11-20,1.38,24.14
2013-11-21,1.80,25.41
2013-11-22,3.40,21.90
2013-11-23,2.63,20.04
2013-11-24,3.13,21.19
2013-11-25,2.65,23.23
2013-11-26,2.85,22.69
2013-11-27,2.11,23.35
2013-11-28,2.26,25.54
2013-11-29,2.95,22.36
2013-11-30,2.59,21.46
2013-12-01,2.06,20.86
2013-12-02,1.70,24.10
2013-12-03,2.03,26.41
2013-12-04,2.61,25.48
2013-12-05,3.15,24.37
2013-12-06,2.19,22.72
2013-12-07,1.33,22.00
2013-12-08,1.88,23.72
2013-12-09,1.97,25.79
2013-12-10,2.49,25.83
2013-12-11,3.23,22.45
2013-12-12,3.16,21.65
2013-12-13,2.24,21.97
2013-12-14,2.24,24.01
2013-12-15,2.28,25.17
2013-12-16,2.24,24.88
2013-12-17,2.78,24.18
2013-12-18,2.44,23.71
2013-12-19,2.00,23.59
2013-12-20,2.68,24.44
2013-12-21,3.54,23.83
2013-12-22,3.91,23.04
2013-12-23,3.42,23.96
2013-12-24,2.14,25.12
2013-12-25,2.32,26.59
2013-12-26,2.28,27.55
2013-12-27,2.41,27.75
2013-12-28,1.96,27.13
2013-12-29,1.48,27.61
2013-12-30,1.74,30.11
2013-12-31,2.50,32.03
2014-01-01,2.55,29.39
2014-01-02,1.73,29.24
2014-01-03,2.44,30.14
2014-01-04,3.89,22.20
2014-01-05,1.48,22.85
2014-01-06,1.41,24.57
2014-01-07,2.05,25.91
2014-01-08,1.80,27.02
2014-01-09,2.07,25.52
2014-01-10,2.44,27.25
2014-01-11,2.47,28.02
2014-01-12,2.52,25.52
2014-01-13,1.64,25.29
2014-01-14,1.94,26.73
2014-01-15,1.88,26.50
2014-01-16,1.68,24.38
2014-01-17,1.89,25.46
2014-01-18,2.11,26.12
2014-01-19,2.18,26.83
2014-01-20,2.34,26.87
2014-01-21,2.44,27.19
2014-01-22,2.02,29.83
2014-01-23,2.23,29.23
2014-01-24,2.40,28.94
2014-01-25,3.95,27.14
2014-01-26,2.57,25.97
2014-01-27,2.31,27.75
2014-01-28,1.93,27.99
2014-01-29,2.08,28.76
2014-01-30,2.19,29.06
2014-01-31,4.00,31.90
2014-02-01,4.00,31.90
2014-02-02,4.00,31.90
2014-02-03,3.43,31.19
2014-02-04,1.86,29.63
2014-02-05,2.41,29.65
2014-02-06,2.05,28.85
2014-02-07,2.07,29.68
2014-02-08,2.46,30.48
2014-02-09,2.16,29.70
2014-02-10,2.16,29.60
2014-02-11,2.34,28.59
2014-02-12,2.12,28.58
2014-02-13,2.02,28.89
2014-02-14,2.98,25.56
2014-02-15,5.72,21.83
2014-02-16,5.21,22.71
2014-02-17,4.48,24.21
2014-02-18,3.95,24.71
2014-02-19,2.63,23.81
2014-02-20,2.34,23.58
2014-02-21,1.95,25.21
2014-02-22,1.60,25.27
2014-02-23,1.39,25.85
2014-02-24,2.44,25.94
2014-02-25,2.04,25.87
2014-02-26,2.14,25.76
2014-02-27,1.76,26.33
2014-02-28,2.10,23.22
2014-03-01,2.04,24.76
2014-03-02,2.86,24.77
2014-03-03,2.18,24.96
2014-03-04,1.91,25.29
2014-03-05,1.65,23.74
2014-03-06,2.11,26.20
2014-03-07,1.81,25.43
2014-03-08,1.97,25.09
2014-03-09,2.86,25.04
2014-03-10,2.31,26.95
2014-03-11,2.01,24.29
2014-03-12,1.96,23.86
2014-03-13,1.42,22.68
2014-03-14,1.93,25.26
2014-03-15,1.96,27.38
2014-03-16,2.03,27.33
2014-03-17,2.00,27.58
2014-03-18,2.45,26.04
2014-03-19,2.00,26.22
2014-03-20,1.84,26.00
2014-03-21,1.24,25.27
2014-03-22,2.79,24.18
2014-03-23,3.06,20.89
2014-03-24,1.99,22.40
2014-03-25,1.87,23.01
2014-03-26,2.05,23.16
2014-03-27,1.92,23.86
2014-03-28,1.78,24.42
2014-03-29,1.96,24.97
2014-03-30,1.22,25.13
2014-03-31,1.62,25.12
2014-04-01,2.34,25.66
2014-04-02,2.89,24.57
2014-04-03,4.16,23.87
2014-04-04,3.17,24.48
2014-04-05,1.99,24.46
2014-04-06,1.83,24.43
2014-04-07,1.62,24.88
2014-04-08,1.51,25.28
2014-04-09,1.83,24.41
2014-04-10,1.63,24.51
2014-04-11,1.64,24.58
2014-04-12,1.48,25.23
2014-04-13,2.08,23.66
2014-04-14,1.98,19.80
2014-04-15,1.36,18.71
2014-04-16,1.35,20.77
2014-04-17,1.63,22.87
2014-04-18,1.72,23.91
2014-04-19,1.76,24.38
2014-04-20,2.24,22.99
2014-04-21,2.30,22.17
2014-04-22,1.68,22.96
2014-04-23,2.76,21.00
2014-04-24,2.00,20.71
2014-04-25,2.23,20.54
2014-04-26,2.33,20.32
2014-04-27,2.33,19.03
2014-04-28,1.92,20.11
2014-04-29,1.81,19.98
2014-04-30,1.21,19.63
2014-05-01,2.27,23.24
2014-05-02,2.11,22.21
2014-05-03,1.87,22.64
2014-05-04,1.78,22.94
2014-05-05,1.20,22.55
2014-05-06,1.44,23.07
2014-05-07,1.36,23.27
2014-05-08,1.72,24.41
2014-05-09,2.19,21.20
2014-05-10,2.29,18.63
2014-05-11,1.48,19.27
2014-05-12,1.68,20.01
2014-05-13,1.44,20.24
2014-05-14,1.24,20.70
2014-05-15,1.25,22.14
2014-05-16,2.14,21.29
2014-05-17,1.29,20.85
2014-05-18,1.47,21.34
2014-05-19,1.51,21.21
2014-05-20,1.50,22.06
2014-05-21,1.55,22.08
2014-05-22,1.44,21.59
2014-05-23,3.20,18.80
2014-05-24,1.45,15.83
2014-05-25,1.21,16.19
2014-05-26,1.65,19.39
2014-05-27,1.80,18.49
2014-05-28,1.70,18.25
2014-05-29,2.26,19.73
2014-05-30,1.53,22.55
2014-05-31,1.21,19.50
2014-06-01,1.60,21.52
2014-06-02,1.98,19.72
2014-06-03,1.73,16.21
2014-06-04,2.00,15.64
2014-06-05,1.16,17.19
2014-06-06,2.00,19.54
2014-06-07,1.63,19.60
2014-06-08,1.82,20.55
2014-06-09,2.60,18.27
2014-06-10,1.80,18.20
2014-06-11,1.44,18.47
2014-06-12,1.57,20.89
2014-06-13,1.38,21.98
2014-06-14,1.64,21.84
2014-06-15,1.90,19.97
2014-06-16,1.33,21.14
2014-06-17,1.64,20.43
2014-06-18,2.50,17.94
2014-06-19,2.05,14.69
2014-06-20,1.16,15.37
2014-06-21,1.33,16.61
2014-06-22,1.30,18.55
2014-06-23,1.49,19.97
2014-06-24,1.30,20.56
2014-06-25,1.72,20.34
2014-06-26,1.95,22.55
2014-06-27,1.08,20.39
2014-06-28,1.35,20.24
2014-06-29,1.97,21.93
2014-06-30,3.25,20.07
2014-07-01,2.67,18.49
2014-07-02,1.42,15.61
2014-07-03,1.18,18.67
2014-07-04,1.41,19.88
2014-07-05,0.93,19.26
2014-07-06,1.10,20.15
2014-07-07,2.61,18.01
2014-07-08,2.56,16.00
2014-07-09,1.15,16.01
2014-07-10,1.75,17.26
2014-07-11,2.05,16.61
2014-07-12,1.45,16.88
2014-07-13,1.17,18.19
2014-07-14,1.73,18.33
2014-07-15,1.58,18.98
2014-07-16,1.29,20.15
2014-07-17,1.23,20.53
2014-07-18,2.89,21.19
2014-07-19,1.84,15.68
2014-07-20,1.81,15.16
2014-07-21,1.98,16.02
2014-07-22,1.77,18.85
2014-07-23,1.37,19.68
2014-07-24,1.53,19.54
2014-07-25,1.95,17.14
2014-07-26,1.42,16.40
2014-07-27,2.24,15.12
2014-07-28,1.40,15.67
2014-07-29,1.24,16.80
2014-07-30,1.23,18.78
2014-07-31,1.12,17.83
2014-08-01,1.11,19.84
2014-08-02,2.29,22.06
2014-08-03,1.94,24.10
2014-08-04,2.74,23.31
2014-08-05,2.29,17.21
2014-08-06,2.38,16.79
2014-08-07,1.56,19.23
2014-08-08,3.05,17.59
2014-08-09,1.56,16.91
2014-08-10,1.55,19.22
2014-08-11,1.40,20.46
2014-08-12,2.25,20.76
2014-08-13,2.53,15.86
2014-08-14,1.90,14.40
2014-08-15,1.23,14.92
2014-08-16,1.43,17.12
2014-08-17,1.15,19.06
2014-08-18,1.02,19.65
2014-08-19,1.10,19.66
2014-08-20,1.40,18.30
2014-08-21,2.09,19.68
2014-08-22,1.51,20.49
2014-08-23,1.60,19.72
2014-08-24,1.26,21.17
