data,v_vento,t_med
2011-11-28,2.45,30.25
2011-11-29,3.70,32.90
2011-11-30,,
2011-12-01,,
2011-12-02,1.00,25.35
2011-12-03,,
2011-12-04,,
2011-12-05,5.20,28.00
2011-12-06,3.85,29.95
2011-12-07,,
2011-12-08,4.80,27.10
2011-12-09,,
2011-12-10,,
2011-12-11,,
2011-12-12,,
2011-12-13,,
2011-12-14,,
2011-12-15,3.55,27.51
2011-12-16,3.15,27.35
2011-12-17,3.58,28.39
2011-12-18,3.06,28.04
2011-12-19,3.48,27.40
2011-12-20,2.90,28.34
2011-12-21,2.60,28.77
2011-12-22,2.72,28.30
2011-12-23,3.72,27.95
2011-12-24,3.31,27.72
2011-12-25,3.59,28.52
2011-12-26,3.50,28.97
2011-12-27,2.85,29.08
2011-12-28,2.91,28.75
2011-12-29,2.37,28.11
2011-12-30,1.78,27.39
2011-12-31,3.00,28.21
2012-01-01,2.03,28.12
2012-01-02,1.69,27.12
2012-01-03,1.72,27.55
2012-01-04,2.88,25.48
2012-01-05,2.41,26.08
2012-01-06,2.35,27.61
2012-01-07,3.13,27.90
2012-01-08,3.28,28.49
2012-01-09,4.40,28.63
2012-01-10,4.85,28.37
2012-01-11,4.27,28.27
2012-01-12,4.58,28.45
2012-01-13,4.77,28.17
2012-01-14,4.55,28.79
2012-01-15,3.83,28.90
2012-01-16,3.75,28.57
2012-01-17,2.85,27.08
2012-01-18,2.32,28.56
2012-01-19,2.28,27.99
2012-01-20,2.56,27.81
2012-01-21,3.54,28.67
2012-01-22,3.31,28.12
2012-01-23,3.09,27.67
2012-01-24,3.34,28.73
2012-01-25,3.64,28.78
2012-01-26,3.07,28.31
2012-01-27,2.97,28.45
2012-01-28,2.23,29.79
2012-01-29,3.31,29.63
2012-01-30,3.18,29.04
2012-01-31,2.59,28.92
2012-02-01,1.77,25.91
2012-02-02,4.39,28.14
2012-02-03,4.34,28.50
2012-02-04,4.70,28.36
2012-02-05,3.95,28.42
2012-02-06,4.23,28.68
2012-02-07,3.27,28.90
2012-02-08,2.59,29.32
2012-02-09,2.61,27.88
2012-02-10,1.84,24.10
2012-02-11,1.74,24.36
2012-02-12,2.40,25.01
2012-02-13,2.39,26.15
2012-02-14,3.08,26.73
2012-02-15,3.58,27.10
2012-02-16,2.95,27.23
2012-02-17,2.78,27.74
2012-02-18,2.28,27.86
2012-02-19,3.33,25.44
2012-02-20,3.15,26.90
2012-02-21,2.96,27.30
2012-02-22,2.55,27.66
2012-02-23,3.03,28.15
2012-02-24,2.64,28.05
2012-02-25,2.04,27.32
2012-02-26,2.21,27.38
2012-02-27,2.32,27.75
2012-02-28,2.70,27.94
2012-02-29,3.42,28.62
2012-03-01,3.72,29.06
2012-03-02,3.00,29.24
2012-03-03,2.19,29.25
2012-03-04,2.25,29.19
2012-03-05,2.74,28.65
2012-03-06,3.80,28.88
2012-03-07,3.83,28.51
2012-03-08,3.88,28.87
2012-03-09,4.31,29.18
2012-03-10,3.97,29.12
2012-03-11,3.94,29.00
2012-03-12,3.91,29.16
2012-03-13,2.91,28.96
2012-03-14,2.85,29.08
2012-03-15,2.40,28.50
2012-03-16,1.97,28.89
2012-03-17,1.85,29.79
2012-03-18,2.13,29.42
2012-03-19,2.08,25.70
2012-03-20,1.80,26.75
2012-03-21,1.56,27.45
2012-03-22,1.88,28.30
2012-03-23,1.88,28.38
2012-03-24,1.81,28.24
2012-03-25,2.35,28.83
2012-03-26,2.45,28.94
2012-03-27,1.98,28.32
2012-03-28,2.00,28.75
2012-03-29,2.23,29.42
2012-03-30,3.63,29.75
2012-03-31,2.88,29.48
2012-04-01,2.35,29.38
2012-04-02,3.49,29.25
2012-04-03,3.42,28.68
2012-04-04,3.40,29.36
2012-04-05,3.67,29.25
2012-04-06,2.40,29.85
2012-04-07,2.47,29.75
2012-04-08,2.27,28.85
2012-04-09,3.02,28.92
2012-04-10,3.19,29.02
2012-04-11,3.28,28.68
2012-04-12,3.40,28.56
2012-04-13,2.84,28.69
