data,v_vento,t_med
2007-07-08,1.30,20.99
2007-07-09,0.88,18.05
2007-07-10,1.10,16.95
2007-07-11,1.25,17.85
2007-07-12,2.24,19.90
2007-07-13,1.25,19.03
2007-07-14,1.10,17.33
2007-07-15,1.18,17.94
2007-07-16,1.33,19.61
2007-07-17,1.60,20.18
2007-07-18,1.00,19.40
2007-07-19,1.54,20.33
2007-07-20,1.87,18.72
2007-07-21,1.05,18.26
2007-07-22,1.33,18.29
2007-07-23,1.17,19.48
2007-07-24,1.90,21.89
2007-07-25,2.56,21.83
2007-07-26,2.12,20.25
2007-07-27,1.78,19.11
2007-07-28,1.00,18.53
2007-07-29,1.70,17.08
2007-07-30,2.14,14.76
2007-07-31,1.81,14.71
2007-08-01,1.13,15.18
2007-08-02,1.08,16.00
2007-08-03,1.74,16.90
2007-08-04,1.61,19.20
2007-08-05,1.32,18.27
2007-08-06,2.48,19.66
2007-08-07,1.85,20.20
2007-08-08,1.96,18.49
2007-08-09,2.61,20.40
2007-08-10,2.63,20.24
2007-08-11,1.68,20.03
2007-08-12,2.58,19.88
2007-08-13,3.09,20.77
2007-08-14,2.62,18.88
2007-08-15,3.51,19.61
2007-08-16,2.25,19.00
2007-08-17,1.71,19.29
2007-08-18,2.57,19.31
2007-08-19,2.71,19.07
2007-08-20,1.14,17.19
2007-08-21,1.42,19.09
2007-08-22,1.82,20.48
2007-08-23,1.76,18.97
2007-08-24,1.48,17.39
2007-08-25,0.93,18.76
2007-08-26,1.09,20.08
2007-08-27,1.16,22.30
2007-08-28,2.12,22.09
2007-08-29,2.41,21.92
2007-08-30,2.78,21.41
2007-08-31,2.12,20.12
2007-09-01,1.23,20.01
2007-09-02,1.07,20.70
2007-09-03,2.38,21.27
2007-09-04,3.65,20.35
2007-09-05,2.43,19.30
2007-09-06,2.46,20.39
2007-09-07,2.56,20.83
2007-09-08,3.00,20.32
2007-09-09,2.87,20.21
2007-09-10,2.20,19.26
2007-09-11,3.00,19.75
2007-09-12,3.07,19.93
2007-09-13,2.95,20.58
2007-09-14,2.11,20.34
2007-09-15,1.26,18.88
2007-09-16,1.30,20.57
2007-09-17,1.57,24.06
2007-09-18,2.82,21.57
2007-09-19,2.25,19.08
2007-09-20,1.55,19.75
2007-09-21,1.61,20.47
2007-09-22,1.77,21.80
2007-09-23,1.54,21.83
2007-09-24,1.19,24.43
2007-09-25,2.89,22.17
2007-09-26,2.49,18.96
2007-09-27,2.11,19.82
2007-09-28,1.69,21.66
2007-09-29,1.64,21.70
2007-09-30,2.58,21.45
2007-10-01,2.76,18.34
2007-10-02,1.92,18.98
2007-10-03,2.30,20.80
2007-10-04,2.63,19.95
2007-10-05,2.47,19.91
2007-10-06,2.36,21.79
2007-10-07,1.67,21.86
2007-10-08,3.17,22.74
2007-10-09,3.75,22.00
2007-10-10,3.00,21.68
2007-10-11,2.27,22.10
2007-10-12,2.66,22.24
2007-10-13,2.54,23.06
2007-10-14,2.74,23.58
2007-10-15,3.16,24.53
2007-10-16,2.61,23.27
2007-10-17,1.95,24.32
2007-10-18,2.82,26.52
2007-10-19,1.92,23.88
2007-10-20,1.43,23.16
2007-10-21,1.40,25.40
2007-10-22,1.51,25.07
2007-10-23,2.24,24.53
2007-10-24,3.10,23.20
2007-10-25,2.59,24.07
2007-10-26,0.98,21.21
2007-10-27,1.26,24.79
2007-10-28,2.12,25.73
2007-10-29,2.55,27.74
2007-10-30,1.82,27.32
2007-10-31,2.08,27.03
2007-11-01,1.37,27.67
2007-11-02,1.17,27.92
2007-11-03,1.55,25.75
2007-11-04,1.12,26.57
2007-11-05,2.29,21.64
2007-11-06,2.20,23.04
2007-11-07,1.96,23.13
2007-11-08,1.63,22.35
2007-11-09,1.88,22.87
2007-11-10,1.81,24.34
2007-11-11,1.24,25.80
2007-11-12,2.25,26.60
2007-11-13,3.03,24.11
2007-11-14,2.21,23.12
2007-11-15,2.37,21.48
2007-11-16,5.70,28.50
2007-11-17,3.90,22.60
2007-11-18,0.95,22.65
2007-11-19,1.74,25.25
2007-11-20,1.55,22.59
2007-11-21,1.43,20.86
2007-11-22,1.96,22.20
2007-11-23,1.25,21.52
2007-11-24,1.41,22.20
2007-11-25,1.74,23.47
2007-11-26,1.14,23.01
2007-11-27,1.31,22.30
2007-11-28,1.27,23.80
2007-11-29,2.18,22.73
2007-11-30,1.48,21.63
2007-12-01,2.03,23.38
2007-12-02,1.98,23.98
2007-12-03,1.53,24.85
2007-12-04,1.89,25.98
2007-12-05,1.52,25.80
2007-12-06,1.41,25.61
2007-12-07,1.25,26.69
2007-12-08,1.31,23.33
2007-12-09,1.43,23.29
2007-12-10,2.77,24.44
2007-12-11,1.42,23.82
2007-12-12,1.27,24.75
2007-12-13,1.33,23.15
2007-12-14,1.40,21.42
2007-12-15,0.97,21.41
2007-12-16,1.25,21.98
2007-12-17,1.56,24.02
2007-12-18,1.42,23.35
2007-12-19,1.87,22.62
2007-12-20,2.40,24.58
2007-12-21,,
2007-12-22,0.77,23.27
2007-12-23,2.33,24.08
2007-12-24,1.76,22.97
2007-12-25,2.37,23.10
2007-12-26,2.08,23.53
2007-12-27,2.03,24.35
2007-12-28,2.25,24.54
2007-12-29,2.45,24.83
2007-12-30,2.45,23.94
2007-12-31,1.57,23.73
2008-01-01,1.58,23.70
