data,evp
2010-07-14,0.9099697750762241
2010-07-15,0.48516420611793
2010-07-16,1.5541420978045655
2010-07-17,1.5098977524048844
2010-07-18,1.5833725971621104
2010-07-19,1.8590666235672917
2010-07-20,1.942533232710145
2010-07-21,2.2608969923923317
2010-07-22,2.4679821894589784
2010-07-23,2.5304193649300504
2010-07-24,2.395589387639017
2010-07-25,2.3604627784894143
2010-07-26,2.2828047813272527
2010-07-27,2.2209925332616067
2010-07-28,2.273408763072065
2010-07-29,2.3501354044180456
2010-07-30,2.4922496306566844
2010-07-31,2.6238344994152087
2010-08-01,1.2250981355544
2010-08-02,0.7922372184103195
2010-08-03,1.628181628547525
2010-08-04,1.1910512053402846
2010-08-05,1.9992596039813704
2010-08-06,1.2437517297719565
2010-08-07,2.210927070830304
2010-08-08,2.517400244021401
2010-08-09,2.5929201683331597
2010-08-10,2.3801805115149683
2010-08-11,2.6260181581060644
2010-08-12,2.7237776709691572
2010-08-13,1.67265865146505
2010-08-14,2.395397214899643
2010-08-15,2.4770244206424996
2010-08-16,2.4333677557028177
2010-08-17,2.5990850719892364
2010-08-18,2.6112561097315723
2010-08-19,2.6832818145115978
2010-08-20,2.562124703235514
2010-08-21,2.7584340343528404
2010-08-22,3.072974921648759
2010-08-23,3.1377515092518213
2010-08-24,3.5064976122840847
2010-08-25,3.4690036680709198
2010-08-26,3.200078927640643
2010-08-27,3.5077846885051476
2010-08-28,3.4568050811515647
2010-08-29,3.503658162807002
2010-08-30,3.4504370024932878
2010-08-31,3.185839990983459
2010-09-01,3.3869900923867355
2010-09-02,3.4756221168827452
2010-09-03,3.6349272096291116
2010-09-04,3.130147313959425
2010-09-05,3.7959915279617804
2010-09-06,3.161110271676027
2010-09-07,1.4468669463241102
2010-09-08,3.065587268655008
2010-09-09,3.573843084636404
2010-09-10,3.549692771465805
2010-09-11,3.764763399705272
2010-09-12,4.064007376477786
2010-09-13,4.361535088115915
2010-09-14,1.2255349539618607
2010-09-15,3.9203133971697994
2010-09-16,3.622761159849225
2010-09-17,3.8704924809665893
2010-09-18,4.064386258402438
2010-09-19,2.586233857670774
2010-09-20,0.7779102776607002
2010-09-21,3.563107695086742
2010-09-22,4.509602401376064
2010-09-23,2.7412074656062204
2010-09-24,1.089322846914905
2010-09-25,3.877016870031159
2010-09-26,0.8272877991359128
2010-09-27,0.6638945349292242
2010-09-28,1.190670792538031
2010-09-29,1.2292704145269704
2010-09-30,3.2617580667654904
2010-10-01,0.5960636687982036
2010-10-02,1.351734567471569
2010-10-03,0.7046232961880395
2010-10-04,1.5968602724196677
2010-10-05,3.8336184537331413
2010-10-06,4.451021960897507
2010-10-07,0.7471656356170954
2010-10-08,4.33602901289326
2010-10-09,3.3177784691149004
2010-10-10,4.311312444851331
2010-10-11,4.470706432000838
2010-10-12,4.499420120075885
2010-10-13,4.422888374706403
2010-10-14,4.2442870692649555
2010-10-15,1.0220910479434175
2010-10-16,0.5234257153871942
2010-10-17,4.321940499350251
2010-10-18,4.38646239096762
2010-10-19,4.688230790111361
2010-10-20,4.8729729722685295
2010-10-21,5.2952925262081765
2010-10-22,4.49595567223821
2010-10-23,2.930488777027897
2010-10-24,5.501211139073782
2010-10-25,4.98736662012214
2010-10-26,4.254525367900008
2010-10-27,4.957374175764214
2010-10-28,5.285338423329126
2010-10-29,5.769119339146684
2010-10-30,0.8545460583688625
2010-10-31,4.375420253202653
2010-11-01,5.5340448162749105
2010-11-02,5.329033215573622
2010-11-03,5.25509551141987
2010-11-04,5.422633637352636
2010-11-05,2.0334009512998223
2010-11-06,4.356795180494065
2010-11-07,5.2787318714613605
2010-11-08,5.502468183536178
2010-11-09,4.9518017479835255
2010-11-10,1.92653600810728
2010-11-11,4.930739958176534
2010-11-12,4.544543303448728
2010-11-13,2.3772930463579653
2010-11-14,5.218190648103661
2010-11-15,2.9837995625134823
2010-11-16,1.1856546524702483
2010-11-17,3.774841943099437
2010-11-18,4.088448998301095
2010-11-19,4.397382373071539
2010-11-20,2.507725215083009
2010-11-21,4.762840528054714
2010-11-22,1.2575788937710484
2010-11-23,4.158144972365744
2010-11-24,5.701065094539867
2010-11-25,3.540394237271232
2010-11-26,5.937692200359686
2010-11-27,5.637611275135841
2010-11-28,5.404861711238625
2010-11-29,4.7278221620855225
2010-11-30,4.370894899692565
2010-12-01,1.8242738439618755
2010-12-02,1.8900317208865844
2010-12-03,1.3364294120110265
2010-12-04,3.5168692224599414
2010-12-05,2.5509213561761213
2010-12-06,3.3829491036817623
2010-12-07,2.782387587696845
2010-12-08,4.4760866352491
2010-12-09,3.4095666670291
2010-12-10,5.1602805978429265
2010-12-11,6.972745440735256
2010-12-12,3.485554158688221
2010-12-13,1.8113484101115218
2010-12-14,1.03404112181958
2010-12-15,1.114928320030136
2010-12-16,2.2329760302459016
2010-12-17,1.9541997827012572
2010-12-18,3.955415921426857
2010-12-19,5.8411980779887775
2010-12-20,6.156958629446144
2010-12-21,4.977116940994557
2010-12-22,3.603987094028964
2010-12-23,3.9686681118277107
2010-12-24,2.788971520153504
2010-12-25,2.105973885216126
2010-12-26,1.1994423463894088
2010-12-27,2.750376685152241
2010-12-28,5.540159130210579
2010-12-29,5.737662096097068
2010-12-30,6.248365854176662
2010-12-31,6.273486468042603
2011-01-01,5.2075082155378505
2011-01-02,3.9503023621695545
2011-01-03,7.636932285933
2011-01-04,6.077885710780247
2011-01-05,4.746309271723688
2011-01-06,4.967531774751205
2011-01-07,4.01260393105923
2011-01-08,5.090262651061838
2011-01-09,1.9925628574717116
2011-01-10,3.0294865800785113
2011-01-11,5.296898159557114
2011-01-12,3.8330803539081404
2011-01-13,2.9905580692319216
2011-01-14,6.032296031298642
2011-01-15,4.403271779705424
2011-01-16,5.158824469682624
2011-01-17,1.8119506431586045
2011-01-18,3.0304058935968383
2011-01-19,3.4988613632550627
2011-01-20,2.7069425190312253
2011-01-21,2.971083664696846
2011-01-22,5.379506565072143
2011-01-23,5.804563327651256
2011-01-24,5.629459140841839
2011-01-25,5.24265020829146
2011-01-26,5.450423258643044
2011-01-27,3.60575604701308
2011-01-28,5.829864297681673
2011-01-29,4.422734021556074
2011-01-30,5.110075977359437
2011-01-31,4.9242187315121875
2011-02-01,3.168440771895266
2011-02-02,3.012248541402381
2011-02-03,2.9088642470757926
2011-02-04,3.4474252511573047
2011-02-05,1.6250786317831178
2011-02-06,5.180201504171648
2011-02-07,2.249504796573447
2011-02-08,3.657247492589617
2011-02-09,3.7574683875197623
2011-02-10,2.5978457853576744
2011-02-11,4.303653630571227
2011-02-12,4.425359926703734
2011-02-13,3.447823100524502
2011-02-14,2.824720155774143
2011-02-15,1.5269630749650076
2011-02-16,3.905040922445862
2011-02-17,3.0328713722252916
2011-02-18,5.8148249945217145
2011-02-19,3.2115089985169187
2011-02-20,5.257136734716193
2011-02-21,6.071474079872817
2011-02-22,4.066458087654426
2011-02-23,3.648056907711873
2011-02-24,1.517850111087122
2011-02-25,4.012152743873151
2011-02-26,5.510160534788836
2011-02-27,5.342535163938613
2011-02-28,2.304734343655553
2011-03-01,3.131471932107206
2011-03-02,1.5028681367533656
2011-03-03,1.8276838662246073
2011-03-04,2.395561196377969
2011-03-05,1.6984168882771256
2011-03-06,2.784205448736088
2011-03-07,1.9447813179129931
2011-03-08,4.14338925880864
2011-03-09,4.056491344372729
2011-03-10,2.3150460610493417
2011-03-11,2.8058648717302668
2011-03-12,3.364827593149235
2011-03-13,4.716522819058321
2011-03-14,2.8203068611500632
2011-03-15,4.6536191022258
2011-03-16,4.669300064460648
2011-03-17,4.896635267310954
2011-03-18,4.200689614797275
2011-03-19,3.816937377799511
2011-03-20,5.483133441375517
2011-03-21,4.528318794132651
2011-03-22,1.3423882694710598
2011-03-23,3.6490775431315545
2011-03-24,2.610970141438285
2011-03-25,4.456087969481804
2011-03-26,3.5877786314684523
2011-03-27,4.366700925867493
2011-03-28,0.8028984415797367
2011-03-29,2.887064865421011
2011-03-30,2.74418132109767
2011-03-31,3.2862991575109026
2011-04-01,4.086153282159263
2011-04-02,1.9808786167649985
2011-04-03,0.7876349997492714
2011-04-04,2.0461609004656682
2011-04-05,4.336366130456536
2011-04-06,4.159570056621708
2011-04-07,3.7091445724935728
2011-04-08,3.790265547011703
2011-04-09,3.967795253489275
2011-04-10,3.7472648938131212
2011-04-11,3.7983400090393853
2011-04-12,0.5390352063898304
2011-04-13,0.9583231178678733
2011-04-14,3.3293326682900566
2011-04-15,3.7125902708509995
2011-04-16,3.9997855686607178
2011-04-17,2.966470667932797
2011-04-18,3.3654507165345136
2011-04-19,3.3748149397659573
2011-04-20,3.5501860602682718
2011-04-21,3.187930708314769
2011-04-22,3.4272429137367775
2011-04-23,3.747327166446484
2011-04-24,2.918687000911126
2011-04-25,0.6829610987725444
2011-04-26,1.8987120714190102
2011-04-27,3.266112983131878
2011-04-28,2.4188071478144617
2011-04-29,2.798837795388984
2011-04-30,1.088213990107682
2011-05-01,1.9821039360772839
2011-05-02,2.6449804180188736
2011-05-03,2.53069758136262
2011-05-04,2.5117374289694
2011-05-05,2.5382978512644794
2011-05-06,2.6038100208763515
2011-05-07,2.999123935436926
2011-05-08,2.6732871317195186
2011-05-09,2.74650344832406
2011-05-10,2.477223268595245
2011-05-11,2.3368120236306833
2011-05-12,1.4269315251850625
2011-05-13,2.6025077695200642
2011-05-14,2.939325192796054
2011-05-15,1.8574590102639261
2011-05-16,2.2479696824403
2011-05-17,2.3025804806386323
2011-05-18,2.4425038920106648
2011-05-19,2.082902396327614
2011-05-20,2.1197575002496576
2011-05-21,2.1595770568457913
2011-05-22,2.2064277508864056
2011-05-23,2.1190225869633537
2011-05-24,2.146418975635189
2011-05-25,1.5938806267830243
2011-05-26,1.9680221359343602
2011-05-27,2.1914513879836486
2011-05-28,2.091615300529381
2011-05-29,2.0533168471248144
2011-05-30,1.9895990047922614
2011-05-31,1.7904192970235238
2011-06-01,2.043764852965661
2011-06-02,1.8234817370022343
2011-06-03,1.5344539011281055
2011-06-04,2.0483984750382076
2011-06-05,1.9825569992095726
2011-06-06,1.8803410646019663
2011-06-07,0.807278657913191
2011-06-08,1.998378383950172
2011-06-09,0.6118080370066686
2011-06-10,1.6193119578438635
2011-06-11,1.6657957952861386
2011-06-12,1.8545131947141387
2011-06-13,1.781792704943273
2011-06-14,1.888276278394622
2011-06-15,1.9392475820901711
2011-06-16,1.976347160618238
2011-06-17,1.840564208506755
2011-06-18,1.8859617497024224
2011-06-19,1.9172499885060905
2011-06-20,1.981701049798775
2011-06-21,1.8360668742906654
2011-06-22,1.9489809187597693
2011-06-23,1.9887162156699465
2011-06-24,1.8828750733432822
2011-06-25,1.871038705293198
2011-06-26,0.9925565534028612
2011-06-27,1.9120605228478094
2011-06-28,1.267396470109897
2011-06-29,0.9153409721760845
2011-06-30,1.3370106938915893
2011-07-01,0.6783897287883162
2011-07-02,0.635872379338093
2011-07-03,0.6118227616151802
2011-07-04,1.748201511623925
2011-07-05,1.7394749735810249
2011-07-06,1.5423255010024322
2011-07-07,1.888499571306645
2011-07-08,1.771066364738255
2011-07-09,1.8639222084215714
2011-07-10,1.7754889900187512
2011-07-11,1.361530536347961
2011-07-12,1.874536009165504
2011-07-13,2.4448672770795388
2011-07-14,2.487328651631349
2011-07-15,2.5082816237718366
2011-07-16,2.3240670676937336
2011-07-17,2.563619124372082
2011-07-18,0.9357735832516185
2011-07-19,2.175111425123339
2011-07-20,2.2028367783269807
2011-07-21,0.773131722537146
2011-07-22,1.5932847000051116
2011-07-23,2.421475149925452
2011-07-24,1.7324096975864756
2011-07-25,2.7333016914880206
2011-07-26,2.348381582265638
2011-07-27,2.2468936191113626
2011-07-28,2.5551341074241143
2011-07-29,2.955228588305017
2011-07-30,1.4454388075578413
2011-07-31,0.4934509151668495
2011-08-01,0.5249757219150056
2011-08-02,2.0317891402695043
2011-08-03,1.8569789480320795
2011-08-04,2.031376176260192
2011-08-05,2.263585468770088
2011-08-06,1.5311361460586517
2011-08-07,3.1529867908947895
2011-08-08,3.4794997175885243
2011-08-09,1.8497799309453589
2011-08-10,3.137426429281219
2011-08-11,2.7755006034590424
2011-08-12,2.867568766680654
2011-08-13,2.404574372821515
2011-08-14,2.8360693808144393
2011-08-15,3.000992127865705
2011-08-16,3.0663764449852677
2011-08-17,2.615477281073411
2011-08-18,3.4320478614307808
2011-08-19,1.8796968359887247
2011-08-20,1.0750146475308007
2011-08-21,2.130991377166367
2011-08-22,1.637984478131634
2011-08-23,2.327006902213286
2011-08-24,3.040011846110981
2011-08-25,2.918087073688185
2011-08-26,3.259277109737467
2011-08-27,3.581015401095974
2011-08-28,4.48898660238971
2011-08-29,4.03862455955286
2011-08-30,3.251378512869813
2011-08-31,4.265981569269833
2011-09-01,3.7497104160906414
2011-09-02,3.866039855447
2011-09-03,3.5164801095758382
2011-09-04,3.9992208481100655
2011-09-05,4.048794617559871
2011-09-06,2.0199566839199834
2011-09-07,3.679499009541195
2011-09-08,3.215376667451024
2011-09-09,1.1607867736755773
2011-09-10,3.50792730187212
2011-09-11,3.886925961721723
2011-09-12,4.152209978900019
2011-09-13,3.855560123716318
2011-09-14,4.392706158011297
2011-09-15,4.7239457831126295
2011-09-16,4.9058510350286495
2011-09-17,4.213567693334189
2011-09-18,4.063473731984245
2011-09-19,3.3553927604083738
2011-09-20,1.7850883586529838
2011-09-21,3.885426973094079
2011-09-22,4.112861163941664
2011-09-23,1.6670473486012187
2011-09-24,4.217018741100037
2011-09-25,5.497880526897143
2011-09-26,4.684352272557636
2011-09-27,4.488791021494554
2011-09-28,4.560913405664714
2011-09-29,4.3944514059941
2011-09-30,4.040063851153308
2011-10-01,5.079643255000108
2011-10-02,2.8499574681547424
2011-10-03,4.57177271673544
2011-10-04,4.576936626877315
2011-10-05,4.821968685489763
2011-10-06,5.431439895246554
2011-10-07,5.832944429219935
2011-10-08,4.7426201991351284
2011-10-09,0.9238340878070461
2011-10-10,0.7139118035333271
2011-10-11,2.883424965868553
2011-10-12,2.7675910106748653
2011-10-13,1.1093629981691018
2011-10-14,1.9058337254066862
2011-10-15,0.44747234204937303
2011-10-16,1.476569709048818
2011-10-17,4.709583169589142
2011-10-18,5.289007542376708
2011-10-19,5.747150988255603
2011-10-20,5.344608300694052
2011-10-21,5.725706604019562
2011-10-22,4.59489553261004
2011-10-23,5.349689172749831
2011-10-24,5.712234892329097
2011-10-25,1.0522110228786952
2011-10-26,5.190295038037002
2011-10-27,5.135764395466777
2011-10-28,4.760720765022573
2011-10-29,3.9679469587012726
2011-10-30,2.4454588221381988
2011-10-31,3.1077953872522777
2011-11-01,5.708485356342106
2011-11-02,5.238761870935659
2011-11-03,5.544647656322558
2011-11-04,5.131311380559662
2011-11-05,4.00672717721821
2011-11-06,1.537941011333797
2011-11-07,4.9763860214715505
2011-11-08,4.924669408358637
2011-11-09,5.735533367503794
2011-11-10,4.554139364795418
2011-11-11,5.822088002744932
2011-11-12,5.379830895161143
2011-11-13,4.230566910511453
2011-11-14,0.8428341044968839
2011-11-15,2.751683634183456
2011-11-16,3.823656414496745
2011-11-17,5.1707131480537205
2011-11-18,5.774083864469373
2011-11-19,5.808359664810987
2011-11-20,3.9604691834167705
2011-11-21,4.394425254175738
2011-11-22,0.2947444298441015
2011-11-23,
2011-11-24,3.6497256461611305
2011-11-25,4.9667006128455835
2011-11-26,5.260684814066546
2011-11-27,5.42650498139412
2011-11-28,5.497587820559703
2011-11-29,5.086868816421396
2011-11-30,4.417758468901518
2011-12-01,6.728090936898751
2011-12-02,6.168374956186244
2011-12-03,6.792826478178086
2011-12-04,5.614879043832138
2011-12-05,5.71034846187755
2011-12-06,2.369248141310897
2011-12-07,3.5907179139243146
2011-12-08,1.930767533338796
2011-12-09,2.377461061274723
2011-12-10,2.8111474878456324
2011-12-11,3.8270964806103374
2011-12-12,4.882925005999921
2011-12-13,4.3239485416053
2011-12-14,3.2148213962694148
2011-12-15,4.555748085073323
2011-12-16,4.7984894277672865
2011-12-17,4.3277322822243995
2011-12-18,5.198332861030272
2011-12-19,4.477955864805914
2011-12-20,4.883238684866776
2011-12-21,4.068884425949271
2011-12-22,3.3933031605893467
2011-12-23,5.186840384289754
2011-12-24,3.9469238905368886
2011-12-25,3.216300953773883
2011-12-26,4.715592437007471
2011-12-27,4.117484321433158
2011-12-28,2.1425442756232527
2011-12-29,4.613263402306978
2011-12-30,3.363957358633177
2011-12-31,0.8193056622817754
2012-01-01,3.9479984843143994
2012-01-02,4.063774724344228
2012-01-03,3.8924528940390744
2012-01-04,3.9107011624072974
2012-01-05,3.550607334246361
2012-01-06,3.7971035380173186
2012-01-07,3.6821721231872213
2012-01-08,4.058689435637154
2012-01-09,4.455275152713624
2012-01-10,3.5944402161379356
2012-01-11,2.800469701478539
2012-01-12,1.2725163465155955
2012-01-13,1.1865616386277287
2012-01-14,2.83390457683548
2012-01-15,3.209102212632553
2012-01-16,2.800535626682899
2012-01-17,3.443378625144753
2012-01-18,5.05522627719217
2012-01-19,3.8346810022896363
2012-01-20,4.432103262587983
2012-01-21,2.23324117672638
2012-01-22,3.5683820147157808
2012-01-23,2.9681915144795137
2012-01-24,3.180034767793901
2012-01-25,3.7531098160302827
2012-01-26,1.1356665492741496
2012-01-27,1.8884070000293014
2012-01-28,4.46304115831489
2012-01-29,4.7758559105927025
2012-01-30,5.069418922518527
2012-01-31,4.822838570943793
2012-02-01,4.821659916280632
2012-02-02,4.653818035371107
2012-02-03,3.4876659284903297
2012-02-04,4.892930423621319
2012-02-05,4.530408198125595
2012-02-06,4.107942768561673
2012-02-07,5.088112652461206
2012-02-08,4.1465908186609415
2012-02-09,4.491726399378126
2012-02-10,3.914578001509754
2012-02-11,4.353315150704418
2012-02-12,3.501232376555599
2012-02-13,3.88942169960822
2012-02-14,2.8701944503853576
2012-02-15,2.832532831058081
2012-02-16,4.4722808540178205
2012-02-17,5.200021161787408
2012-02-18,3.289342297740022
2012-02-19,4.8181201006758405
2012-02-20,3.043217889786123
2012-02-21,4.822620340696145
2012-02-22,2.638835006534574
2012-02-23,4.2862531348560955
2012-02-24,4.6797162443879525
2012-02-25,2.669530955690978
2012-02-26,3.7787604543298863
2012-02-27,3.061479603296058
2012-02-28,4.446508180598492
2012-02-29,4.757335248473445
2012-03-01,5.484173096435877
2012-03-02,4.890347384876241
2012-03-03,4.970505825755714
2012-03-04,6.987367247571334
2012-03-05,4.70122460208728
2012-03-06,4.835106162440895
2012-03-07,4.5690261313615395
2012-03-08,4.7707132855884
2012-03-09,4.683106866323955
2012-03-10,4.580554951805601
2012-03-11,4.359700183223418
2012-03-12,4.617507797314608
2012-03-13,4.370896644852898
2012-03-14,3.520427482367493
2012-03-15,1.830339180212893
2012-03-16,1.5204826734340136
2012-03-17,4.357371700700693
2012-03-18,4.223509835054257
2012-03-19,4.787362329569954
2012-03-20,4.43474959910585
2012-03-21,4.363078634842619
2012-03-22,1.5826432404006545
2012-03-23,1.1716343921378602
2012-03-24,4.268476193962711
2012-03-25,4.028179376160853
2012-03-26,3.9580702166243924
2012-03-27,1.7617168639796437
2012-03-28,3.795556623816433
2012-03-29,3.742687253514538
2012-03-30,3.778485843020449
2012-03-31,3.6392485365011127
2012-04-01,3.922317701553293
2012-04-02,3.367622018161332
2012-04-03,3.5321865696290806
2012-04-04,3.6853931134656475
2012-04-05,3.488844930477518
2012-04-06,2.5811758975850108
2012-04-07,3.839714156295516
2012-04-08,3.4702436772757306
2012-04-09,3.1991364337492754
2012-04-10,2.7291781537914233
2012-04-11,2.2861030534947
2012-04-12,3.127231305022014
2012-04-13,3.2921924108678535
2012-04-14,2.704932368233312
2012-04-15,3.5786072674826443
2012-04-16,2.1338380599531175
2012-04-17,3.223069980036684
2012-04-18,3.2740137392619957
2012-04-19,3.0706762568232944
2012-04-20,2.959070420901398
2012-04-21,1.0696824198053105
2012-04-22,2.2716355576592915
2012-04-23,2.8553120210477996
2012-04-24,2.9630085973030202
2012-04-25,2.259790486972039
2012-04-26,1.3023308723456257
2012-04-27,3.04134289175713
2012-04-28,1.0487658824974608
2012-04-29,1.1200529140051336
2012-04-30,2.6626505920400745
2012-05-01,2.687704314345729
2012-05-02,2.296966884799696
2012-05-03,2.7510090751076888
2012-05-04,2.549006334621783
2012-05-05,2.4844906260366475
2012-05-06,2.462509098058057
2012-05-07,2.4369181415109145
2012-05-08,2.299836578803369
2012-05-09,2.2631866423022085
2012-05-10,2.0707919276850233
2012-05-11,1.7438994988175958
2012-05-12,0.8441771670067826
2012-05-13,1.3186496226938784
2012-05-14,1.1850625598160929
2012-05-15,2.622317863392795
2012-05-16,2.6038834612584587
2012-05-17,2.0380313138662878
2012-05-18,1.8370453246594574
2012-05-19,1.6436642430064314
2012-05-20,2.0566252661209785
2012-05-21,2.13137896299568
2012-05-22,1.8463499471014844
2012-05-23,1.8127145885443436
2012-05-24,0.8541679018493646
2012-05-25,1.8416267360809502
2012-05-26,1.89806595571056
2012-05-27,0.35926916548734866
2012-05-28,1.5216078846227994
2012-05-29,1.9163763660788542
2012-05-30,1.3795922751919845
2012-05-31,1.2459608297673828
2012-06-01,0.8526287298160202
2012-06-02,1.2059583070066417
2012-06-03,1.6753961123277912
2012-06-04,1.5887512553480807
2012-06-05,0.7235178358234062
2012-06-06,0.632533627757493
2012-06-07,1.6280524692398253
2012-06-08,0.8016295693749225
2012-06-09,0.6530557232010767
2012-06-10,1.0725366794747442
2012-06-11,0.8925892395420467
2012-06-12,1.8871258599876983
2012-06-13,1.7975364819707724
2012-06-14,0.8295908416699105
2012-06-15,1.616602030823519
2012-06-16,1.739408355666616
2012-06-17,1.830384574817992
2012-06-18,0.905087841439176
2012-06-19,0.3324907211367763
2012-06-20,0.9094734385910439
2012-06-21,0.383112322527008
2012-06-22,1.3293530964190257
